,Images,Max_Probs,Confidence
182,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\262.jpg,0.99864525,fried
183,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\263.jpg,0.99986815,fried
184,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\264.jpg,0.99994195,fried
185,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\265.jpg,0.99946135,fried
186,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\266.jpg,0.9999821,fried
187,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\267.jpg,0.9998442,fried
188,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\268.jpg,0.99985623,fried
189,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\269.jpg,0.99780947,fried
190,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\27.jpg,0.9892406,fried
191,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\270.jpg,0.9998771,fried
192,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\271.jpg,0.99914515,fried
193,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\272.jpg,0.9912889,fried
194,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\273.jpg,0.99854004,fried
195,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\274.jpg,0.99982953,fried
196,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\275.jpg,0.9992182,fried
197,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\276.jpg,0.9998828,fried
198,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\277.jpg,0.99909496,fried
199,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\278.jpg,0.9997025,fried
200,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\279.jpg,0.9999907,fried
201,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\28.jpg,0.9963695,fried
202,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\280.jpg,0.9998863,fried
203,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\281.jpg,0.99756783,fried
204,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\282.jpg,0.9997837,fried
205,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\283.jpg,0.6179797,Bread
206,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\284.jpg,0.99994266,fried
207,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\285.jpg,0.99970204,fried
208,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\286.jpg,0.99723023,fried
209,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\287.jpg,0.9919292,fried
210,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\288.jpg,0.99915636,fried
211,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\289.jpg,0.99996006,fried
212,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\29.jpg,0.9848778,fried
213,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\290.jpg,0.9998692,fried
214,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\291.jpg,0.9985329,fried
215,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\292.jpg,0.9975056,fried
216,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\293.jpg,0.9988544,fried
217,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\294.jpg,0.9538064,fried
218,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\295.jpg,0.9999547,fried
219,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\296.jpg,0.99953437,fried
220,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\297.jpg,0.99987197,fried
221,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\298.jpg,0.99998057,fried
222,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\299.jpg,0.99879277,fried
223,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\3.jpg,0.9994831,fried
224,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\yolov_train_data\train\fried\30.jpg,0.9999342,fried
