,Images,Max_Probs,Confidence
63,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\155.jpg,0.7381686,Noodles
64,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\156.jpg,1.0,Noodles
65,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\157.jpg,0.99971455,Noodles
66,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\158.jpg,0.99975604,Noodles
67,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\159.jpg,0.9999981,Noodles
68,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\16.jpg,0.9999926,Noodles
69,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\160.jpg,0.9999999,Noodles
70,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\161.jpg,0.9999976,Noodles
71,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\162.jpg,0.9999685,Noodles
72,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\163.jpg,1.0,Noodles
73,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\164.jpg,0.99987113,Noodles
74,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\165.jpg,0.9999987,Noodles
75,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\166.jpg,0.9570063,Noodles
76,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\167.jpg,0.9005247,Noodles
77,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\168.jpg,0.9999846,Noodles
78,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\169.jpg,0.98655,Noodles
79,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\17.jpg,0.99999726,Noodles
80,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\170.jpg,0.99997556,Noodles
81,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\171.jpg,0.99998665,Noodles
82,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\172.jpg,1.0,Noodles
83,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\173.jpg,1.0,Noodles
84,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\174.jpg,0.99999774,Noodles
85,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\175.jpg,1.0,Noodles
86,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\176.jpg,0.9983912,Noodles
87,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\177.jpg,0.9999244,Noodles
88,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\178.jpg,0.99999034,Noodles
89,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\179.jpg,0.999997,Noodles
90,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\18.jpg,0.99641585,Noodles
91,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\180.jpg,0.9999999,Noodles
92,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\181.jpg,0.9999995,Noodles
93,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\182.jpg,0.9997968,Noodles
94,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\183.jpg,0.999998,Noodles
95,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\184.jpg,0.9999633,Noodles
96,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\185.jpg,0.99269813,Noodles
97,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\186.jpg,0.9999933,Noodles
98,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\187.jpg,0.99998045,Noodles
99,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\188.jpg,0.9999926,Noodles
100,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\189.jpg,0.9999993,Noodles
101,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\19.jpg,0.99991834,Noodles
102,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\190.jpg,0.9997023,Noodles
103,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\191.jpg,0.9999957,Noodles
104,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\192.jpg,1.0,Noodles
105,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\193.jpg,0.9996513,Noodles
106,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\194.jpg,0.9964259,Noodles
107,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\195.jpg,0.99602246,Noodles
108,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\196.jpg,0.99999726,Noodles
109,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\197.jpg,1.0,Noodles
110,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\198.jpg,0.98178285,Bread
111,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\199.jpg,0.9999492,Noodles
112,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\2.jpg,0.9999912,Noodles
113,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\20.jpg,0.99963295,Noodles
114,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\200.jpg,0.9999361,Noodles
115,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\201.jpg,1.0,Noodles
116,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\202.jpg,0.99794096,Noodles
117,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\203.jpg,0.9999697,Noodles
118,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\204.jpg,0.99977046,Noodles
119,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\205.jpg,0.98671365,Noodles
120,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\206.jpg,0.99999654,Noodles
121,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\207.jpg,0.9989135,Noodles
122,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\208.jpg,0.99999905,Noodles
123,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\209.jpg,0.9999697,Noodles
124,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\21.jpg,0.9999424,Noodles
125,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\210.jpg,0.99708885,Noodles
126,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\211.jpg,0.7109047,Noodles
127,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\212.jpg,0.99997723,Noodles
128,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\213.jpg,0.9999486,Noodles
129,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\214.jpg,0.99974185,Noodles
130,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\215.jpg,0.8891725,Bread
131,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\216.jpg,0.9999927,Noodles
132,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\217.jpg,0.9999709,Noodles
133,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\218.jpg,0.9487674,Noodles
134,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\219.jpg,0.99998164,Noodles
135,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\22.jpg,0.9988876,Noodles
136,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\220.jpg,0.99717605,Noodles
137,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\221.jpg,0.9999652,Noodles
138,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\222.jpg,0.9994923,Noodles
139,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\223.jpg,0.9972784,Noodles
140,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\224.jpg,0.9966763,Noodles
141,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\225.jpg,0.9994842,Noodles
142,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\226.jpg,0.9999999,Noodles
143,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\227.jpg,0.9992067,Noodles
144,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\228.jpg,0.99671906,Noodles
145,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\229.jpg,0.8702352,Noodles
146,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\23.jpg,0.999961,Noodles
147,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\230.jpg,0.9956043,Noodles
148,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\231.jpg,0.9359081,Noodles
149,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\232.jpg,0.9999999,Noodles
150,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\233.jpg,0.9998704,Noodles
151,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\234.jpg,0.99996805,Noodles
152,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\235.jpg,0.9999994,Noodles
153,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\236.jpg,0.99999845,Noodles
154,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\237.jpg,0.9999999,Noodles
155,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\238.jpg,0.99998236,Noodles
156,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\239.jpg,0.99872535,Noodles
157,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\24.jpg,0.99999905,Noodles
158,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\240.jpg,0.99943346,Noodles
159,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\241.jpg,0.99999833,Noodles
160,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\242.jpg,0.7390896,Noodles
161,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\243.jpg,0.99998236,Noodles
162,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\244.jpg,0.9998698,Noodles
163,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\245.jpg,0.9999975,Noodles
164,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\246.jpg,0.999877,Noodles
165,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\247.jpg,0.99961865,Noodles
166,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\248.jpg,0.98518246,Noodles
167,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\249.jpg,0.9999949,Noodles
168,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\25.jpg,0.9998061,Noodles
169,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\250.jpg,0.9999938,Noodles
170,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\251.jpg,0.9999927,Noodles
171,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\252.jpg,0.99916816,Noodles
172,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\253.jpg,0.9874451,Noodles
173,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\254.jpg,0.9999783,Noodles
174,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\255.jpg,0.99999607,Noodles
175,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\256.jpg,0.99909914,Noodles
176,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\257.jpg,0.99992657,Noodles
177,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\258.jpg,0.966367,Noodles
178,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\259.jpg,1.0,Noodles
179,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\26.jpg,0.99938893,Noodles
180,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\260.jpg,0.9990214,Noodles
181,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\261.jpg,0.99665415,Noodles
182,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\262.jpg,0.9895726,Noodles
183,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\263.jpg,0.99993277,Noodles
184,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\264.jpg,1.0,Noodles
185,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\265.jpg,0.6501672,Bread
186,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\266.jpg,0.9999666,Noodles
187,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\267.jpg,0.99719656,Noodles
188,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\268.jpg,0.999949,Noodles
189,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\269.jpg,0.9985715,Noodles
190,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\27.jpg,0.99800986,Noodles
191,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\270.jpg,0.9984174,Noodles
192,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\271.jpg,0.9999944,Noodles
193,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\272.jpg,1.0,Noodles
194,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\273.jpg,0.96509403,Noodles
195,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\274.jpg,0.9999876,Noodles
196,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\275.jpg,0.99976236,Noodles
197,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\276.jpg,1.0,Noodles
198,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\277.jpg,0.99804,Noodles
199,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\278.jpg,0.99999154,Noodles
200,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\279.jpg,0.999858,Noodles
201,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\28.jpg,0.91896284,Noodles
202,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\280.jpg,0.9999722,Noodles
203,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\281.jpg,0.9999684,Noodles
204,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\282.jpg,0.6798004,Bread
205,C:\Users\adity\Desktop\Everything\Waste_Segregation\classify_food\tensorflow_models_data\training\Noodles\283.jpg,0.9999871,Noodles
